step,co,stel_co,twa_co,proj_co,no2,stel_no2,twa_no2,proj_no2,model_ok,x0,x1,x2,x3,x4,x5,x6,x7,rule_co,lp_co,rule_no2,lp_no2
1279,8.438004,8.162873,0.4767115,8.651841,0.6076227,0.6436626,0.2843079,0.6543666,1,0.3122761,0.1561798,0.3030914,0.1649328,0.3193745,0.1675223,0.3719583,0.4158607,0,0,0,0
1280,8.501138,8.179871,0.4796633,8.619117,0.6445517,0.6429142,0.2845317,0.6536491,1,0.3143755,0.1651481,0.3036606,0.1647516,0.3182905,0.1673489,0.3706921,0.4197083,0,0,0,0
1281,9.053909,8.198304,0.482807,8.655288,0.5988062,0.6426922,0.2847396,0.6440854,1,0.3326274,0.1540304,0.3042775,0.1646978,0.3194886,0.1650352,0.3700736,0.4166586,0,0,0,0
1282,10.39993,8.231495,0.4864181,8.831391,0.6582299,0.6426688,0.2849682,0.635646,1,0.376129,0.1684558,0.3053877,0.1646922,0.3253078,0.1629904,0.3691338,0.4161585,0,0,0,0
1283,10.20825,8.262557,0.4899626,9.09838,0.6324203,0.6419375,0.2851877,0.6311843,1,0.3700138,0.1622081,0.3064259,0.1645151,0.3340858,0.1619082,0.3702382,0.4178862,0,0,0,0
1284,9.223909,8.287586,0.4931654,9.192329,0.6839982,0.6429264,0.2854252,0.6385247,1,0.3381945,0.1746666,0.307262,0.1647546,0.337162,0.1636882,0.3688986,0.4173861,0,0,0,0
1285,10.02409,8.318087,0.4966459,9.381471,0.6751521,0.6431262,0.2856597,0.6464465,1,0.364114,0.1725375,0.3082801,0.1648029,0.3433352,0.1656068,0.3721892,0.4160855,0,0,0,0
1286,8.671138,8.33174,0.4996568,9.402249,0.6187834,0.6433746,0.2858745,0.6431217,1,0.3200133,0.158896,0.3087357,0.1648631,0.3440117,0.1648018,0.3718939,0.4171202,0,0,0,0
1287,9.807982,8.363259,0.5030623,9.490308,0.6192785,0.6429418,0.2860896,0.6450984,1,0.3571594,0.1590164,0.3097867,0.1647583,0.3468755,0.1652804,0.3789692,0.4158073,0,0,0,0
1288,8.671138,8.375427,0.5060731,9.293002,0.6724662,0.6443109,0.286323,0.6469732,1,0.3200133,0.1718904,0.3101923,0.1650898,0.340451,0.1657342,0.3735628,0.4170146,0,0,0,0
1289,10.39993,8.401759,0.5096842,9.335397,0.6314099,0.6441983,0.2865423,0.647136,1,0.376129,0.1619629,0.3110695,0.1650625,0.3418338,0.1657736,0.3751991,0.4165682,0,0,0,0
1290,10.18382,8.426879,0.5132202,9.46075,0.6708564,0.6437295,0.2867752,0.6455176,1,0.3692323,0.1715024,0.3119059,0.164949,0.3459148,0.1653819,0.3704994,0.4165013,0,0,0,0
1291,9.784503,8.448401,0.5166176,9.436345,0.6314099,0.642797,0.2869945,0.6415312,1,0.3564019,0.1619629,0.3126221,0.1647232,0.3451212,0.1644166,0.3714246,0.4207972,0,0,0,0
1292,8.848076,8.461193,0.5196899,9.465307,0.6460984,0.6428199,0.2872188,0.6445834,1,0.325858,0.1655225,0.3130476,0.1647288,0.346063,0.1651558,0.3747889,0.4177505,0,0,0,0
1293,9.223909,8.479771,0.5228926,9.40254,0.5949962,0.6429547,0.2874254,0.6408843,1,0.3381945,0.1531005,0.3136653,0.1647614,0.3440212,0.1642599,0.3768839,0.4174196,0,0,0,0
1294,9.14078,8.499169,0.5260665,9.455687,0.6850927,0.6432649,0.2876633,0.6428837,1,0.3354749,0.1749299,0.3143101,0.1648365,0.3457502,0.1647442,0.3747533,0.4199932,0,0,0,0
1295,8.678075,8.506582,0.5290797,9.266336,0.623244,0.6435787,0.2878797,0.6422902,1,0.320243,0.1599802,0.3145564,0.1649125,0.3395805,0.1646005,0.3683017,0.4173259,0,0,0,0
1296,9.585006,8.52044,0.5324079,9.205301,0.6982345,0.6445855,0.2881221,0.6472128,1,0.3499488,0.1780865,0.3150167,0.1651563,0.3375862,0.1657922,0.3769509,0.4166634,0,0,0,0
1297,10.18382,8.548142,0.5359439,9.260335,0.6571782,0.6451469,0.2883503,0.6499061,1,0.3692323,0.1682017,0.3159366,0.1652922,0.3393846,0.1664438,0.3734076,0.4143094,0,0,0,0
1298,10.18382,8.576714,0.53948,9.429039,0.67032,0.6455681,0.2885831,0.6524454,1,0.3692323,0.1713732,0.3168846,0.1653941,0.3448836,0.1670579,0.3746909,0.4144863,0,0,0,0
1299,11.05847,8.610648,0.5433197,9.644373,0.5753267,0.6446469,0.2887828,0.6500255,1,0.3969436,0.1482906,0.3180098,0.1651711,0.3518721,0.1664727,0.3736005,0.4148935,0,0,0,0
1300,9.400847,8.639313,0.5465839,9.688784,0.6445517,0.6440504,0.2890066,0.6455995,1,0.3439661,0.1651481,0.3189596,0.1650267,0.3533092,0.1654017,0.374354,0.4145221,0,0,0,0
1301,9.209172,8.658484,0.5497815,9.732348,0.6021467,0.6432393,0.2892157,0.6426439,1,0.3377127,0.1548451,0.3195944,0.1648303,0.3547176,0.1646861,0.377611,0.41587,0,0,0,0
1302,9.600344,8.669789,0.553115,9.74808,0.6571782,0.6433853,0.2894439,0.6379361,1,0.3504459,0.1682017,0.3199687,0.1648657,0.3552258,0.1635455,0.3757692,0.4183015,0,0,0,0
1303,9.400847,8.688176,0.5563792,9.664938,0.6839982,0.6433731,0.2896814,0.6421642,1,0.3439661,0.1746666,0.3205772,0.1648627,0.3525378,0.16457,0.3815487,0.4150485,0,0,0,0
1304,9.032234,8.70092,0.5595153,9.538559,0.5828648,0.6434975,0.2898838,0.6316213,1,0.3319161,0.1501358,0.3209988,0.1648929,0.3484422,0.1620142,0.3771305,0.4142589,0,0,0,0
1305,11.05847,8.747457,0.5633551,9.562962,0.6445517,0.6433456,0.2901076,0.6388746,1,0.3969436,0.1651481,0.3225372,0.164856,0.3492339,0.163773,0.377463,0.4127844,0,0,0,0
1306,10.18382,8.775091,0.5668911,9.662513,0.6440364,0.6436041,0.2903312,0.6378792,1,0.3692323,0.1650233,0.32345,0.1649187,0.3524593,0.1635318,0.3797064,0.4158526,0,0,0,0
1307,10.39993,8.805126,0.5705022,9.820294,0.606652,0.6428729,0.2905419,0.6376187,1,0.376129,0.1559432,0.3244414,0.1647416,0.3575566,0.1634686,0.3802904,0.417343,0,0,0,0
1308,8.890575,8.807256,0.5735892,9.745607,0.6522977,0.6428186,0.2907683,0.6373085,1,0.3272583,0.1670222,0.3245117,0.1647284,0.355146,0.1633934,0.3786481,0.4133137,0,0,0,0
1309,10.59095,8.842241,0.5772666,9.901762,0.6445517,0.643229,0.2909921,0.6333358,1,0.3821977,0.1651481,0.3256656,0.1648278,0.3601814,0.1624302,0.3743626,0.4139622,0,0,0,0
1310,9.423406,8.864845,0.5805387,9.955473,0.6021467,0.6426175,0.2912012,0.6350071,1,0.3447002,0.1548451,0.3264107,0.1646797,0.3619093,0.1628355,0.3800473,0.4138971,0,0,0,0
1311,10.17567,8.875584,0.5840719,9.869849,0.6076227,0.6419498,0.2914122,0.6310018,1,0.3689719,0.1561798,0.3267645,0.164518,0.3591537,0.1618639,0.3814737,0.4156442,0,0,0,0
1312,10.59943,8.90049,0.5877522,9.918244,0.6582299,0.6420846,0.2916408,0.6325789,1,0.3824663,0.1684558,0.3275848,0.1645507,0.3607119,0.1622466,0.3815698,0.4154298,0,0,0,0
1313,9.209172,8.91548,0.5909499,9.774837,0.5837975,0.6420949,0.2918435,0.6294993,1,0.3377127,0.150364,0.3280782,0.1645532,0.3560899,0.1614993,0.380685,0.4161219,0,0,0,0
1314,9.600344,8.931397,0.5942833,9.857883,0.6708564,0.6420472,0.2920764,0.6314153,1,0.3504459,0.1715024,0.3286021,0.1645416,0.3587682,0.1619643,0.3797017,0.4141138,0,0,0,0
1315,9.585006,8.945255,0.5976114,9.741233,0.6314099,0.6417492,0.2922956,0.6294691,1,0.3499488,0.1619629,0.3290579,0.1644694,0.3550046,0.1614919,0.3816201,0.412024,0,0,0,0
1316,9.631045,8.975932,0.6009556,9.774969,0.6982345,0.6419074,0.2925381,0.6410283,1,0.3514405,0.1780865,0.3300666,0.1645077,0.3560941,0.1642948,0.3792425,0.414207,0,0,0,0
1317,9.090072,8.991481,0.6041118,9.64637,0.5828648,0.6416107,0.2927405,0.6378728,1,0.3338134,0.1501358,0.3305776,0.1644359,0.3519368,0.1635302,0.3775169,0.4145627,0,0,0,0
1318,9.77668,9.005503,0.6075065,9.567238,0.6724662,0.6408496,0.292974,0.6394546,1,0.3561494,0.1718904,0.3310383,0.1642515,0.3493726,0.1639136,0.3849823,0.4146863,0,0,0,0
1319,10.24903,9.033314,0.6110652,9.6811,0.7119127,0.6420191,0.2932212,0.6545841,1,0.3713168,0.1813647,0.3319515,0.1645348,0.3530607,0.1675749,0.3833152,0.4133314,0,0,0,0
1320,10.18382,9.065976,0.6146013,9.745931,0.6708564,0.6428462,0.2934541,0.6545841,1,0.3692323,0.1715024,0.3330233,0.1647351,0.3551564,0.1675749,0.3846657,0.4142839,0,0,0,0
1321,10.38331,9.095622,0.6182066,9.841285,0.596424,0.6421594,0.2936612,0.6503081,1,0.3755999,0.153449,0.3339954,0.1645688,0.3582333,0.166541,0.380346,0.4142323,0,0,0,0
1322,9.784503,9.10398,0.621604,9.868741,0.6460984,0.6425869,0.2938855,0.6445152,1,0.3564019,0.1655225,0.3342693,0.1646723,0.359118,0.1651392,0.3826332,0.4130785,0,0,0,0
1323,10.59095,9.130759,0.6252814,10.05069,0.5949962,0.6421486,0.2940921,0.6458631,1,0.3821977,0.1531005,0.3351467,0.1645662,0.3649676,0.1654655,0.3821361,0.4132449,0,0,0,0
1324,9.976177,9.143293,0.6287453,10.08214,0.6569601,0.6420002,0.2943202,0.6438276,1,0.3625748,0.1681491,0.3355572,0.1645302,0.3659762,0.1649728,0.3830889,0.4126485,0,0,0,0
1325,9.513823,9.150691,0.6320487,10.00974,0.5406364,0.6416605,0.2945079,0.6238791,1,0.3476392,0.1397682,0.3357994,0.164448,0.363653,0.1601345,0.3853244,0.412775,0,0,0,0
1326,10.38331,9.182151,0.6356541,10.04078,0.5837975,0.6409396,0.2947107,0.6129344,1,0.3755999,0.150364,0.336829,0.1642733,0.3646494,0.1574731,0.3825587,0.4159591,0,0,0,0
1327,10.39993,9.202795,0.6392651,10.04502,0.6314099,0.6411499,0.2949299,0.6165354,1,0.376129,0.1619629,0.3375042,0.1643243,0.3647856,0.1583493,0.3829572,0.4088626,0,0,0,0
1328,9.807982,9.227594,0.6426707,10.04346,0.6207646,0.6401371,0.2951454,0.6131699,1,0.3571594,0.1593777,0.3383149,0.1640789,0.3647354,0.1575305,0.3821079,0.4145819,0,0,0,0
1329,10.02409,9.230256,0.6461513,9.968979,0.5884685,0.6390757,0.2953498,0.6125906,1,0.364114,0.151506,0.3384019,0.1638217,0.3623435,0.1573895,0.3826121,0.4141266,0,0,0,0
1330,10.85897,9.265392,0.6499218,10.08327,0.6839982,0.6386073,0.2955873,0.6160331,1,0.3906697,0.1746666,0.3395497,0.1637082,0.3660123,0.1582271,0.3898018,0.4124372,0,0,0,0
1331,10.20825,9.29665,0.6534663,10.17153,0.6677197,0.6389996,0.2958191,0.6308821,1,0.3700138,0.1707462,0.3405701,0.1638033,0.3688392,0.1618349,0.384451,0.410403,0,0,0,0
1332,9.600344,9.313741,0.6567997,10.08453,0.6192785,0.6395286,0.2960341,0.6344033,1,0.3504459,0.1590164,0.3411276,0.1639315,0.3660528,0.1626891,0.3856964,0.4125784,0,0,0,0
1333,10.02409,9.318109,0.6602803,10.0497,0.6850927,0.639364,0.296272,0.6403802,1,0.364114,0.1749299,0.3412701,0.1638916,0.3649356,0.1641378,0.3835888,0.4148558,0,0,0,0
1334,10.18382,9.342324,0.6638164,10.10425,0.6187834,0.6386272,0.2964869,0.6405592,1,0.3692323,0.158896,0.3420596,0.1637131,0.3666849,0.1641812,0.3848591,0.4118722,0,0,0,0
1335,10.38331,9.363237,0.6674217,10.13666,0.6192785,0.6390007,0.2967019,0.6437017,1,0.3755999,0.1590164,0.3427412,0.1638035,0.3677232,0.1649423,0.3879771,0.4129823,0,0,0,0
1336,9.784503,9.369465,0.6708191,10.01284,0.6460984,0.6385674,0.2969262,0.6395135,1,0.3564019,0.1655225,0.3429441,0.1636986,0.3637526,0.1639278,0.3836735,0.4092094,0,0,0,0
1337,9.209172,9.381036,0.6740167,9.888602,0.5505688,0.636877,0.2971174,0.6258736,1,0.3377127,0.1422134,0.343321,0.1632888,0.3597577,0.160619,0.3830843,0.4125336,0,0,0,0
1338,10.59943,9.404199,0.6776971,10.0186,0.5837975,0.6361848,0.2973201,0.6211702,1,0.3824663,0.150364,0.3440752,0.163121,0.3639375,0.1594763,0.3859237,0.4140343,0,0,0,0
1339,9.976177,9.43127,0.681161,10.00644,0.6314099,0.6351256,0.2975394,0.6150594,1,0.3625748,0.1619629,0.3449561,0.1628642,0.3635472,0.1579903,0.390311,0.4128062,0,0,0,0
1340,10.38331,9.46273,0.6847663,10.03928,0.6708564,0.6361033,0.2977723,0.6216087,1,0.3755999,0.1715024,0.3459792,0.1631013,0.3646012,0.1595829,0.384385,0.4098274,0,0,0,0
1341,10.18382,9.490159,0.6883024,10.0172,0.6314099,0.6363676,0.2979915,0.6232209,1,0.3692323,0.1619629,0.3468706,0.1631654,0.3638926,0.1599746,0.3825811,0.4131553,0,0,0,0
1342,10.39993,9.516704,0.6919135,10.08336,0.7130519,0.6363423,0.2982391,0.6312694,1,0.376129,0.1816374,0.3477328,0.1631592,0.3660153,0.1619288,0.3866412,0.4113083,0,0,0,0
1343,9.77668,9.54544,0.6953082,10.15273,0.67032,0.6370497,0.2984719,0.6455364,1,0.3561494,0.1713732,0.3486655,0.1633307,0.3682374,0.1653865,0.3853824,0.4089953,0,0,0,0
1344,10.17567,9.571169,0.6988414,10.11203,0.6571782,0.6382489,0.2987001,0.6535378,1,0.3689719,0.1682017,0.3495001,0.1636214,0.3669343,0.167322,0.3887657,0.4084376,0,0,0,0
1345,11.02318,9.595179,0.7026689,10.24435,0.5856644,0.6376732,0.2989034,0.6479467,1,0.3958357,0.1508205,0.3502785,0.1634818,0.3711673,0.1659698,0.3848,0.4094893,0,0,0,0
1346,11.05847,9.623594,0.7065086,10.33523,0.67032,0.6377841,0.2991362,0.647577,1,0.3969436,0.1713732,0.3511992,0.1635087,0.3740676,0.1658803,0.3911752,0.4106728,0,0,0,0
1347,11.05847,9.641762,0.7103484,10.45428,0.6445517,0.6377669,0.29936,0.6497226,1,0.3969436,0.1651481,0.3517876,0.1635046,0.3778583,0.1663994,0.3917657,0.408326,0,0,0,0
1348,9.032234,9.640555,0.7134846,10.29404,0.6314099,0.6376037,0.2995792,0.6401951,1,0.3319161,0.1619629,0.3517485,0.163465,0.372754,0.164093,0.3866384,0.4118496,0,0,0,0
1349,9.600344,9.652769,0.716818,10.26724,0.5753267,0.6372557,0.299779,0.6281226,1,0.3504459,0.1482906,0.3521439,0.1633806,0.3718985,0.1611651,0.3893703,0.4087793,0,0,0,0
1350,9.992141,9.669336,0.7202875,10.24472,0.6724662,0.6371154,0.3000125,0.6298392,1,0.3630878,0.1718904,0.3526801,0.1633466,0.3711792,0.1615818,0.3884719,0.4120211,0,0,0,0
1351,10.59943,9.680607,0.7239679,10.20004,0.6708564,0.6384275,0.3002454,0.640132,1,0.3824663,0.1715024,0.3530447,0.1636647,0.3697511,0.1640777,0.3901161,0.4093627,0,0,0,0
1352,9.976177,9.702444,0.7274318,10.08191,0.6445517,0.6384275,0.3004692,0.6372517,1,0.3625748,0.1651481,0.353751,0.1636647,0.3659689,0.1633797,0.3847577,0.407107,0,0,0,0
1353,10.24903,9.715964,0.7309905,9.988175,0.5837975,0.637302,0.3006719,0.6303768,1,0.3713168,0.150364,0.3541881,0.1633919,0.3629604,0.1617122,0.3888257,0.4080931,0,0,0,0
1354,9.77668,9.723994,0.7343852,10.06867,0.6207646,0.6371837,0.3008875,0.6287918,1,0.3561494,0.1593777,0.3544476,0.1633632,0.3655443,0.1613275,0.3885735,0.4112803,0,0,0,0
1355,10.39993,9.745092,0.7379963,10.16736,0.7119127,0.6384828,0.3011347,0.6458711,1,0.376129,0.1813647,0.3551293,0.1636781,0.3687059,0.1654675,0.3929745,0.4072924,0,0,0,0
1356,10.59943,9.761863,0.7416766,10.23724,0.6314099,0.6396209,0.3013539,0.6418383,1,0.3824663,0.1619629,0.355671,0.1639538,0.3709403,0.164491,0.3890888,0.4082078,0,0,0,0
1357,10.38331,9.774745,0.7452819,10.21304,0.6708564,0.639603,0.3015868,0.6422766,1,0.3755999,0.1715024,0.3560869,0.1639495,0.370167,0.1645972,0.3906887,0.4105653,0,0,0,0
1358,10.59943,9.799652,0.7489623,10.29109,0.5837975,0.6384896,0.3017895,0.6351154,1,0.3824663,0.150364,0.3568907,0.1636797,0.3726597,0.1628617,0.38919,0.4086716,0,0,0,0
1359,11.24811,9.813252,0.7528679,10.4157,0.5856644,0.6383701,0.3019929,0.6352916,1,0.4028823,0.1508205,0.3573294,0.1636507,0.3766309,0.1629045,0.393487,0.4110797,0,0,0,0
1360,11.24811,9.849292,0.7567735,10.58351,0.6445517,0.6384487,0.3022167,0.6374964,1,0.4028823,0.1651481,0.3584914,0.1636698,0.3819618,0.163439,0.3926241,0.4081161,0,0,0,0
1361,10.38331,9.846891,0.7603788,10.58361,0.5949962,0.6377578,0.3024233,0.6236976,1,0.3755999,0.1531005,0.358414,0.1635023,0.3819649,0.1600904,0.3895756,0.4080503,0,0,0,0
1362,11.24811,9.879228,0.7642844,10.674,0.7153321,0.6382579,0.3026717,0.6340896,1,0.4028823,0.1821831,0.3594558,0.1636235,0.384828,0.162613,0.3931975,0.4090985,0,0,0,0
1363,10.80706,9.898707,0.7680368,10.72978,0.726149,0.6399744,0.3029238,0.6406894,1,0.3890328,0.1847688,0.360083,0.1640395,0.3865921,0.1642127,0.3889813,0.4113915,0,0,0,0
1364,11.05847,9.922795,0.7718766,10.7905,0.6982345,0.6404305,0.3031662,0.6542874,1,0.3969436,0.1780865,0.3608583,0.16415,0.3885101,0.1675032,0.3900806,0.4096142,0,0,0,0
1365,10.18382,9.937479,0.7754126,10.67003,0.6095658,0.6396035,0.3033779,0.6568352,1,0.3692323,0.156653,0.3613307,0.1639496,0.3847025,0.1681189,0.3935017,0.4115226,0,0,0,0
1366,11.02318,9.95936,0.7792401,10.6588,0.5949962,0.6381204,0.3035845,0.6507612,1,0.3958357,0.1531005,0.3620343,0.1635902,0.3843471,0.1666506,0.393418,0.4093274,0,0,0,0
1367,9.784503,9.977997,0.7826375,10.59866,0.5492507,0.6367215,0.3037752,0.6456637,1,0.3564019,0.1418892,0.3626333,0.1632511,0.382442,0.1654173,0.3906259,0.4087217,0,0,0,0
1368,9.976177,9.994235,0.7861015,10.45041,0.6445517,0.6368675,0.303999,0.6384743,1,0.3625748,0.1651481,0.3631551,0.1632866,0.3777352,0.163676,0.3921747,0.4101408,0,0,0,0
1369,10.80706,10.02056,0.7898539,10.45964,0.6440364,0.6372721,0.3042226,0.629491,1,0.3890328,0.1650233,0.3640004,0.1633846,0.3780288,0.1614973,0.3939437,0.4096986,0,0,0,0
1370,10.39993,10.04166,0.793465,10.38665,0.6324203,0.6371374,0.3044422,0.6217512,1,0.376129,0.1622081,0.3646776,0.163352,0.3757063,0.1596175,0.39269,0.4057565,0,0,0,0
1371,9.847157,10.05047,0.7968842,10.34551,0.6582299,0.6377976,0.3046708,0.6274563,1,0.3584226,0.1684558,0.3649604,0.163512,0.3743953,0.1610033,0.395614,0.4087417,0,0,0,0
1372,9.976177,10.04576,0.8003481,10.22446,0.5169547,0.6362279,0.3048503,0.6166062,1,0.3625748,0.1339213,0.3648093,0.1631315,0.370532,0.1583665,0.3902868,0.4094676,0,0,0,0
1373,10.62486,10.05039,0.8040373,10.32726,0.5609065,0.6354333,0.305045,0.6166855,1,0.3832723,0.1447541,0.3649578,0.1629388,0.3738137,0.1583859,0.3959481,0.4045684,0,0,0,0
1374,9.223909,10.05039,0.8072401,10.2331,0.6603348,0.6351704,0.3052743,0.6184743,1,0.3381945,0.1689641,0.3649578,0.1628751,0.370808,0.1588209,0.3957047,0.408269,0,0,0,0
1375,10.62486,10.05707,0.8109292,10.20843,0.6314099,0.6346843,0.3054936,0.6175796,1,0.3832723,0.1619629,0.365172,0.1627572,0.3700195,0.1586033,0.3986771,0.4095256,0,0,0,0
1376,10.80706,10.0808,0.8146817,10.25087,0.6314099,0.6348246,0.3057128,0.617035,1,0.3890328,0.1619629,0.3659331,0.1627912,0.3713759,0.1584709,0.3919615,0.4072779,0,0,0,0
1377,11.24811,10.0968,0.8185873,10.40864,0.5945205,0.6345495,0.3059192,0.6094003,1,0.4028823,0.1529844,0.3664461,0.1627245,0.3764064,0.1566127,0.3929115,0.4102372,0,0,0,0
1378,11.032,10.12303,0.8224178,10.54818,0.606652,0.6338183,0.3061299,0.6190916,1,0.3961127,0.1559432,0.3672866,0.1625472,0.380841,0.158971,0.3956696,0.4045887,0,0,0,0
1379,12.43854,10.14568,0.8267368,10.78123,0.6571782,0.6341046,0.3063581,0.6306979,1,0.4396134,0.1682017,0.368012,0.1626166,0.3882175,0.1617902,0.3932657,0.4094442,0,0,0,0
1380,11.47304,10.16001,0.8307205,11.04759,0.6976763,0.6344026,0.3066003,0.6351271,1,0.4098947,0.1779526,0.3684705,0.1626889,0.3966022,0.1628646,0.3928314,0.4053648,0,0,0,0
1381,9.807982,10.16027,0.834126,10.94803,0.7119127,0.6352971,0.3068475,0.644528,1,0.3571594,0.1813647,0.3684788,0.1629058,0.3934739,0.1651424,0.3973596,0.4042845,0,0,0,0
1382,10.62486,10.18001,0.8378152,10.93499,0.6724662,0.63559,0.307081,0.6494,1,0.3832723,0.1718904,0.3691106,0.1629768,0.3930637,0.1663214,0.3951915,0.4048191,0,0,0,0
1383,10.91096,10.19876,0.8416037,10.90489,0.6486791,0.6361865,0.3073062,0.6561385,1,0.3923074,0.166147,0.3697101,0.1631214,0.3921162,0.1679505,0.3985348,0.4037945,0,0,0,0
1384,10.85897,10.21785,0.8453742,10.89769,0.67032,0.6360224,0.307539,0.6637634,1,0.3906697,0.1713732,0.3703205,0.1630817,0.3918895,0.1697918,0.3998277,0.4063111,0,0,0,0
1385,11.24811,10.2464,0.8492798,10.77484,0.6460984,0.6362763,0.3077633,0.661801,1,0.4028823,0.1655225,0.371233,0.1631432,0.3880158,0.1693181,0.3882621,0.4069714,0,0,0,0
1386,11.48222,10.26748,0.8532667,10.78567,0.6872836,0.6361546,0.308002,0.6612671,1,0.4101802,0.1754566,0.3719062,0.1631137,0.3883577,0.1691892,0.3996822,0.4060275,0,0,0,0
1387,11.50977,10.28222,0.8572631,10.98728,0.6076227,0.635604,0.3082129,0.6489767,1,0.4110366,0.1561798,0.3723766,0.1629802,0.3947078,0.166219,0.3954569,0.4074977,0,0,0,0
1388,10.91096,10.29029,0.8610517,11.02253,0.7612319,0.6366142,0.3084773,0.660811,1,0.3923074,0.1931234,0.3726344,0.1632251,0.3958153,0.1690791,0.3997162,0.4050988,0,0,0,0
1389,11.02318,10.2899,0.8648792,11.0325,0.5406364,0.6362287,0.308665,0.648306,1,0.3958357,0.1397682,0.3726219,0.1631317,0.3961283,0.1660567,0.4007119,0.4049409,0,0,0,0
1390,11.05847,10.30832,0.8687189,11.05256,0.6976763,0.636819,0.3089072,0.6519359,1,0.3969436,0.1779526,0.3732096,0.1632748,0.396758,0.1669347,0.3951656,0.4043095,0,0,0,0
1391,11.24811,10.33098,0.8726245,11.06216,0.606652,0.636869,0.3091179,0.6476824,1,0.4028823,0.1559432,0.3739321,0.1632869,0.3970596,0.1659058,0.3950486,0.4056493,0,0,0,0
1392,11.032,10.34688,0.8764551,11.00974,0.6192785,0.6364479,0.3093329,0.639059,1,0.3961127,0.1590164,0.3744392,0.1631848,0.3954136,0.1638177,0.4037196,0.4079373,0,0,0,0
1393,11.70715,10.37251,0.88052,11.04167,0.596424,0.6354749,0.30954,0.6363734,1,0.4171572,0.153449,0.3752558,0.1629489,0.3964163,0.1631667,0.3983897,0.4041027,0,0,0,0
1394,11.24811,10.39713,0.8844256,11.08124,0.6076227,0.63575,0.309751,0.6182989,1,0.4028823,0.1561798,0.3760399,0.1630156,0.3976579,0.1587782,0.3983063,0.4046158,0,0,0,0
1395,10.62486,10.39231,0.8881148,11.04188,0.6724662,0.6360601,0.3099845,0.6336455,1,0.3832723,0.1718904,0.3758865,0.1630908,0.396423,0.1625053,0.4004025,0.4042361,0,0,0,0
1396,11.24811,10.40414,0.8920204,11.06545,0.67032,0.6363522,0.3102172,0.6314429,1,0.4028823,0.1713732,0.376263,0.1631616,0.3971627,0.1619709,0.3941564,0.4027728,0,0,0,0
1397,11.48222,10.41616,0.8960073,11.11033,0.5837975,0.6360982,0.3104199,0.6292873,1,0.4101802,0.150364,0.3766457,0.1631,0.39857,0.1614478,0.4014769,0.4029992,0,0,0,0
1398,12.18493,10.45277,0.9002382,11.26297,0.6982345,0.6366086,0.3106624,0.6386567,1,0.4318662,0.1780865,0.3778102,0.1632238,0.4033467,0.1637202,0.4013245,0.4018781,0,0,0,0
1399,11.70715,10.46517,0.9043032,11.27297,0.6314099,0.6364626,0.3108816,0.6424037,1,0.4171572,0.1619629,0.3782045,0.1631884,0.4036592,0.164628,0.3990728,0.4042149,0,0,0,0
1400,10.38331,10.47583,0.9079085,11.1767,0.623244,0.636697,0.311098,0.6440375,1,0.3755999,0.1599802,0.3785435,0.1632452,0.400649,0.1650236,0.398074,0.4047112,0,0,0,0
1401,11.48222,10.49035,0.9118954,11.29013,0.6708564,0.6373996,0.3113309,0.6439989,1,0.4101802,0.1715024,0.3790048,0.1634155,0.404195,0.1650143,0.4049529,0.4040817,0,0,0,0
1402,12.20443,10.50818,0.916133,11.42115,0.6314099,0.6371016,0.3115502,0.6409473,1,0.4324633,0.1619629,0.3795713,0.1633433,0.4082799,0.1642752,0.404089,0.4019096,0,0,0,0
1403,11.24811,10.53084,0.9200386,11.40206,0.6314099,0.6376307,0.3117694,0.6470209,1,0.4028823,0.1619629,0.3802907,0.1634715,0.4076855,0.1657458,0.4002488,0.4032007,0,0,0,0
1404,11.72589,10.55446,0.9241101,11.37885,0.6344427,0.6372261,0.3119897,0.6396452,1,0.4177368,0.1626986,0.3810402,0.1633735,0.4069625,0.1639597,0.4033441,0.4045987,0,0,0,0
1405,12.02734,10.58159,0.9282863,11.43001,0.6366901,0.6372847,0.3122108,0.6402906,1,0.4270313,0.1632435,0.381901,0.1633877,0.4085559,0.1641161,0.4075448,0.4028474,0,0,0,0
1406,10.59095,10.59226,0.9319637,11.45068,0.6324203,0.6365535,0.3124304,0.6413214,1,0.3821977,0.1622081,0.3822391,0.1632104,0.4091992,0.1643658,0.4043241,0.4030355,0,0,0,0
1407,11.95082,10.62405,0.9361133,11.51056,0.6187834,0.6369526,0.3126452,0.6358051,1,0.4246775,0.158896,0.3832465,0.1633072,0.411061,0.163029,0.4018198,0.402053,0,0,0,0
1408,11.47304,10.64289,0.9400969,11.43419,0.6445517,0.6366424,0.312869,0.6376864,1,0.4098947,0.1651481,0.3838435,0.163232,0.408686,0.163485,0.4059231,0.3998671,0,0,0,0
1409,11.72589,10.6593,0.9441684,11.47936,0.728474,0.6368264,0.313122,0.6492635,1,0.4177368,0.185324,0.384363,0.1632766,0.4100912,0.1662884,0.4055373,0.4056293,0,0,0,0
1410,11.50977,10.67404,0.9481649,11.45576,0.72673,0.6374472,0.3133743,0.6598404,1,0.4110366,0.1849076,0.3848293,0.1634271,0.409357,0.1688448,0.4031518,0.4012586,0,0,0,0
