step,co,stel_co,twa_co,proj_co,no2,stel_no2,twa_no2,proj_no2,model_ok,x0,x1,x2,x3,x4,x5,x6,x7,rule_co,lp_co,rule_no2,lp_no2
233,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
234,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
235,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
236,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
237,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
238,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
239,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
240,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
241,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
242,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
243,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
244,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
245,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
246,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
247,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
248,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
249,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
250,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
251,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
252,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
253,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
254,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
255,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
256,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
257,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
258,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
259,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
260,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
261,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
262,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
263,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
264,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
265,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
266,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
267,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
268,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
269,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
270,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
271,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
272,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
273,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
274,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
275,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
276,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
277,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
278,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
279,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
280,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
281,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
282,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
283,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
284,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
285,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
286,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
287,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
288,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
289,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
290,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
291,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
292,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
293,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
294,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
295,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
296,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
297,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
298,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
299,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
300,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
301,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
302,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
303,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
304,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
305,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
306,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
307,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
308,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
309,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
310,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
311,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
312,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
313,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
314,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
315,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
316,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
317,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
318,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
319,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
320,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
321,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
322,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
323,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
324,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
325,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
326,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
327,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
328,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
329,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
330,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
331,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
332,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
333,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
334,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
335,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
336,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
337,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
338,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
339,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
340,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
341,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
342,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
343,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
344,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
345,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
346,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
347,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
348,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
349,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
350,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
351,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
352,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
353,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
354,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
355,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
356,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
357,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
358,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
359,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
360,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
361,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
362,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
363,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
364,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
365,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
366,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
367,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
368,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
369,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
370,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
371,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
372,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
373,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
374,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
375,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
376,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
377,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
378,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
379,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
380,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
381,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
382,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
383,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
384,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
385,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
386,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
387,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
388,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
389,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
390,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
391,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
392,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
393,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
394,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
395,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
396,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
397,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
398,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
399,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
400,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
401,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
402,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
403,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
404,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
405,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
406,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
407,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
408,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
409,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
410,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
411,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
412,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
413,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
414,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
415,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
416,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
417,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
418,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
419,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
420,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
421,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
422,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
423,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
424,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
425,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
426,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
427,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
428,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
429,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
430,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
431,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
432,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
433,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
434,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
435,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
436,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
437,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
438,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
439,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
440,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
441,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
442,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
443,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
444,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
445,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
446,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
447,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
448,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
449,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
450,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
451,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
452,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
453,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
454,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
455,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
456,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
457,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
458,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
459,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
460,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
461,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
462,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
463,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
464,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
465,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
466,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
467,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
468,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
469,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
470,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
471,nan,nan,0,nan,nan,nan,0,nan,0,0,0,0,0,0,0,0.5583885,0.5084686,0,0,0,0
